Date,Rate,High (est),Low (est)
2016-12-13,313.92431640625,314.38269042969,314.46398925781
2016-12-14,313.93270874023,313.98550415039,313.04025268555
2016-12-15,312.55599975586,313.19091796875,309.9147644043
2016-12-16,312.53396606445,312.60144042969,308.38919067383
2016-12-19,311.32269287109,311.59286499023,311.90774536133
2016-12-20,310.90209960938,311.36196899414,310.98263549805
2016-12-21,310.22113037109,311.00842285156,309.74282836914
2016-12-22,310.28506469727,310.53399658203,310.34228515625
2016-12-23,310.15161132812,310.275390625,309.02239990234
2016-12-26,309.08615112305,309.13458251953,308.83770751953
2016-12-27,308.63330078125,309.39260864258,308.07498168945
2016-12-28,309.10604858398,309.0380859375,308.09310913086
2016-12-29,310.53518676758,309.6875,309.20477294922
2016-12-30,308.78579711914,311.67874145508,308.84530639648
2017-01-02,309.21643066406,309.41030883789,309.18862915039
2017-01-03,309.31640625,308.69204711914,308.84759521484
2017-01-04,307.85467529297,309.32238769531,307.68664550781
2017-01-05,308.08316040039,308.71524047852,307.70700073242
2017-01-06,306.87802124023,307.42260742188,306.82153320312
2017-01-09,307.97415161133,308.47442626953,307.63690185547
2017-01-10,308.96136474609,309.06402587891,307.89501953125
2017-01-11,307.58795166016,308.50241088867,307.76257324219
2017-01-12,307.31579589844,307.68905639648,306.97796630859
2017-01-13,307.32461547852,307.69720458984,306.99807739258
2017-01-16,307.79592895508,307.59948730469,306.76382446289
2017-01-17,307.00909423828,307.79425048828,307.02188110352
2017-01-18,307.54675292969,307.68411254883,306.92169189453
2017-01-19,308.64700317383,308.52755737305,307.94616699219
2017-01-20,309.4111328125,309.20492553711,308.55825805664
2017-01-23,310.39605712891,310.10070800781,309.66595458984
2017-01-24,310.46362304688,310.45574951172,309.93209838867
2017-01-25,309.75482177734,310.64193725586,309.54330444336
2017-01-26,310.9638671875,311.65243530273,309.33563232422
2017-01-27,311.04336547852,311.740234375,311.54260253906
2017-01-30,310.34701538086,310.81713867188,310.86047363281
2017-01-31,309.92001342773,310.92349243164,309.70916748047
2017-02-01,309.27304077148,310.13851928711,309.68438720703
2017-02-02,309.17114257812,309.25128173828,308.37033081055
2017-02-03,309.42724609375,309.79721069336,309.1242980957
2017-02-06,309.72598266602,309.57479858398,309.47448730469
2017-02-07,308.90835571289,309.75375366211,309.50128173828
2017-02-08,308.85467529297,309.54864501953,308.96817016602
2017-02-09,308.01708984375,308.97079467773,308.41900634766
2017-02-10,307.9821472168,308.30944824219,307.71447753906
2017-02-13,308.13104248047,308.48696899414,307.92108154297
2017-02-14,307.87133789062,308.19863891602,307.97616577148
2017-02-15,308.03988647461,308.46228027344,307.90451049805
2017-02-16,307.19241333008,308.271484375,307.23294067383
2017-02-17,306.83871459961,308.27496337891,307.17791748047
2017-02-20,307.66046142578,308.40139770508,307.78308105469
2017-02-21,307.68661499023,307.44366455078,307.59182739258
2017-02-22,307.77755737305,307.70602416992,307.61584472656
2017-02-23,308.68090820312,307.96966552734,307.48199462891
2017-02-24,307.98141479492,309.03524780273,308.32623291016
2017-02-27,307.4846496582,308.64379882812,307.36764526367
2017-02-28,308.1201171875,308.17037963867,308.06930541992
2017-03-01,307.47103881836,308.2395324707,307.67767333984
2017-03-02,309.30966186523,309.66931152344,307.193359375
2017-03-03,309.01947021484,309.72891235352,308.72476196289
2017-03-06,309.82217407227,309.94287109375,309.15087890625
2017-03-07,310.01266479492,310.07711791992,309.26635742188
2017-03-08,310.90716552734,311.09823608398,309.87939453125
2017-03-09,311.74478149414,311.19183349609,311.17715454102
2017-03-10,312.60809326172,311.90475463867,312.70333862305
2017-03-13,312.03921508789,312.39483642578,312.65536499023
2017-03-14,311.08163452148,311.66366577148,311.33505249023
2017-03-15,309.92373657227,311.31396484375,309.51766967773
2017-03-16,309.42785644531,309.98071289062,309.24771118164
2017-03-17,308.40408325195,309.06942749023,308.81146240234
2017-03-20,308.33419799805,308.47274780273,308.20220947266
2017-03-21,308.40362548828,308.32171630859,308.09609985352
2017-03-22,308.37557983398,308.70971679688,308.43069458008
2017-03-23,308.85556030273,309.384765625,308.32073974609
2017-03-24,308.62857055664,310.58108520508,309.11169433594
2017-03-27,309.63870239258,309.75476074219,308.59255981445
2017-03-28,309.40023803711,309.88610839844,309.39904785156
2017-03-29,308.69940185547,308.87158203125,309.29354858398
2017-03-30,308.63116455078,308.39984130859,307.76968383789
2017-03-31,308.34490966797,308.7734375,308.29150390625
2017-04-03,309.77355957031,309.47973632812,308.5390625
2017-04-04,310.38641357422,310.3117980957,309.41943359375
2017-04-05,310.65686035156,310.46249389648,309.44644165039
2017-04-06,309.93008422852,310.06561279297,309.94775390625
2017-04-07,309.54177856445,311.28601074219,309.90768432617
2017-04-10,309.54177856445,311.28601074219,309.90768432617
2017-04-11,311.12112426758,311.42767333984,311.43304443359
2017-04-12,312.03002929688,312.09811401367,311.31011962891
2017-04-13,312.44622802734,312.87420654297,312.40789794922
2017-04-14,312.59954833984,312.80905151367,312.53988647461
2017-04-17,312.71353149414,312.62664794922,313.26156616211
2017-04-18,313.70803833008,313.69213867188,312.81924438477
2017-04-19,313.39050292969,313.62634277344,312.80868530273
2017-04-20,313.25341796875,313.24905395508,312.80447387695
2017-04-21,313.21789550781,314.02569580078,313.32208251953
2017-04-24,311.76232910156,311.95254516602,310.92572021484
2017-04-25,311.20162963867,311.38265991211,311.69586181641
2017-04-26,311.70852661133,312.42465209961,311.56399536133
2017-04-27,312.20819091797,311.68606567383,311.95822143555
2017-04-28,311.28036499023,312.06130981445,311.84582519531
2017-05-01,312.84902954102,313.12454223633,311.96331787109
2017-05-02,311.87985229492,312.00308227539,311.83218383789
2017-05-03,311.96908569336,312.30383300781,311.69128417969
2017-05-04,311.78402709961,312.29782104492,311.94470214844
2017-05-05,312.33224487305,311.98068237305,311.03289794922
2017-05-08,311.42459106445,311.55068969727,311.0622253418
2017-05-09,311.08294677734,311.90008544922,310.88217163086
2017-05-10,311.64346313477,311.0625,310.83499145508
2017-05-11,310.64898681641,310.33483886719,310.35665893555
2017-05-12,309.83276367188,310.20184326172,309.85568237305
2017-05-15,309.68707275391,309.73587036133,308.72012329102
2017-05-16,308.68655395508,308.79904174805,309.07769775391
2017-05-17,309.35556030273,310.15878295898,308.77304077148
2017-05-18,308.94183349609,310.26098632812,308.97451782227
2017-05-19,309.91778564453,309.8430480957,308.75698852539
2017-05-22,308.21765136719,308.46774291992,308.25375366211
2017-05-23,308.19201660156,308.50250244141,308.32498168945
2017-05-24,308.40908813477,308.60827636719,307.47763061523
2017-05-25,307.63702392578,307.70254516602,307.48754882812
2017-05-26,307.3464050293,307.4694519043,307.00540161133
2017-05-29,307.34826660156,307.88217163086,307.41943359375
2017-05-30,307.59561157227,308.06860351562,307.84225463867
2017-05-31,307.69952392578,308.02709960938,307.546875
2017-06-01,307.98294067383,307.52624511719,307.73818969727
2017-06-02,307.89929199219,308.48202514648,307.52133178711
2017-06-05,307.42166137695,307.44174194336,306.94790649414
2017-06-06,307.16497802734,307.6901550293,307.09564208984
2017-06-07,308.11541748047,308.47900390625,307.8655090332
2017-06-08,308.38848876953,308.32458496094,308.06942749023
2017-06-09,307.71304321289,307.67785644531,307.7509765625
2017-06-12,307.56246948242,307.51123046875,307.12280273438
2017-06-13,307.40179443359,307.37033081055,306.72952270508
2017-06-14,305.99673461914,306.48959350586,305.65658569336
2017-06-15,305.98361206055,307.95162963867,305.73208618164
2017-06-16,307.89981079102,308.00900268555,307.48809814453
2017-06-19,307.54315185547,308.12545776367,307.10922241211
2017-06-20,308.05081176758,309.07907104492,307.47808837891
2017-06-21,309.0888671875,309.37814331055,308.82318115234
2017-06-22,309.21963500977,309.39926147461,308.71899414062
2017-06-23,308.80038452148,309.15328979492,309.43655395508
2017-06-26,309.51007080078,309.36483764648,308.97381591797
2017-06-27,309.01284790039,309.18368530273,309.84704589844
2017-06-28,310.03515625,309.09204101562,309.48846435547
2017-06-29,309.53295898438,309.82150268555,309.51400756836
2017-06-30,309.52972412109,309.13140869141,309.34692382812
2017-07-03,308.62442016602,308.99243164062,308.56491088867
2017-07-04,308.85943603516,308.80612182617,308.32952880859
2017-07-05,307.88278198242,308.35275268555,307.83309936523
2017-07-06,308.72573852539,308.89117431641,308.78491210938
2017-07-07,308.1721496582,308.3254699707,308.10626220703
2017-07-10,307.89370727539,308.19464111328,307.60165405273
2017-07-12,307.64849853516,306.77423095703,307.166015625
2017-07-13,307.00436401367,306.99865722656,306.65783691406
2017-07-14,306.22998046875,306.49594116211,305.95816040039
2017-07-17,305.86508178711,306.09899902344,306.00900268555
2017-07-18,306.73886108398,306.67807006836,305.83871459961
2017-07-19,305.73330688477,306.4931640625,305.57675170898
2017-07-20,305.9186706543,305.70098876953,304.9267578125
2017-07-21,305.05615234375,305.16635131836,305.18841552734
2017-07-24,305.17034912109,305.37615966797,305.1025390625
2017-07-25,304.85690307617,305.1457824707,305.29150390625
2017-07-26,305.37515258789,305.92987060547,305.14688110352
2017-07-27,304.62316894531,305.51977539062,304.85363769531
2017-07-28,305.12780761719,305.54913330078,304.47006225586
2017-07-31,304.52621459961,304.93099975586,304.27227783203
2017-08-01,303.80856323242,303.92288208008,303.07656860352
2017-08-02,303.29415893555,303.64584350586,303.25289916992
2017-08-03,302.87390136719,303.54675292969,303.69931030273
2017-08-04,303.78414916992,305.01284790039,303.67242431641
2017-08-07,304.42514038086,304.64630126953,303.69967651367
2017-08-08,303.92379760742,304.37692260742,303.94937133789
2017-08-09,304.14703369141,304.96340942383,304.08084106445
2017-08-10,305.4208984375,305.22146606445,305.18823242188
2017-08-11,305.62145996094,305.8323059082,304.98947143555
2017-08-14,304.26904296875,304.25250244141,304.01550292969
2017-08-15,304.22750854492,304.16537475586,303.88916015625
2017-08-16,304.12115478516,304.22595214844,303.96697998047
2017-08-17,304.5378112793,304.30862426758,304.18197631836
2017-08-18,303.57791137695,303.77719116211,303.58340454102
2017-08-21,303.44808959961,303.58410644531,303.26715087891
2017-08-22,303.15734863281,303.79055786133,302.98602294922
2017-08-23,302.95114135742,303.25061035156,302.3908996582
2017-08-24,302.64337158203,304.43243408203,302.1037902832
2017-08-25,304.11190795898,304.43441772461,304.54574584961
2017-08-28,304.15325927734,304.06756591797,304.14373779297
2017-08-29,304.28546142578,304.37127685547,304.6904296875
2017-08-30,305.85357666016,305.92456054688,305.52798461914
2017-08-31,305.73263549805,306.60275268555,305.41345214844
2017-09-01,305.68127441406,305.23345947266,304.89447021484
2017-09-04,305.14529418945,305.76153564453,305.80661010742
2017-09-05,305.95504760742,306.18447875977,305.52139282227
2017-09-06,305.9358215332,306.11734008789,306.21243286133
2017-09-07,306.32528686523,306.44400024414,305.55944824219
2017-09-08,305.51412963867,306.64767456055,305.39605712891
2017-09-11,306.31768798828,306.67980957031,306.19509887695
2017-09-12,306.22128295898,307.00143432617,306.38397216797
2017-09-13,307.17642211914,308.36154174805,307.02328491211
2017-09-14,307.90365600586,308.32751464844,307.94515991211
2017-09-15,308.43814086914,308.64822387695,308.87289428711
2017-09-18,309.31219482422,309.40118408203,309.19207763672
2017-09-19,309.25170898438,309.47351074219,307.81790161133
2017-09-20,308.01821899414,308.67956542969,307.80047607422
2017-09-21,308.84353637695,309.78012084961,309.35842895508
2017-09-22,310.10354614258,309.96203613281,309.59240722656
2017-09-25,309.51315307617,311.46310424805,309.59048461914
2017-09-26,310.13775634766,311.54052734375,310.17916870117
2017-09-27,311.21914672852,311.53170776367,311.05801391602
2017-09-28,311.06460571289,311.69500732422,310.705078125
2017-09-29,310.71432495117,312.62805175781,310.33401489258
2017-10-02,311.48620605469,312.01388549805,311.34237670898
2017-10-03,311.95083618164,312.07171630859,311.6774597168
2017-10-04,311.90969848633,311.98471069336,311.05242919922
2017-10-05,311.70785522461,311.91564941406,311.20272827148
2017-10-06,311.54132080078,311.97128295898,311.83969116211
2017-10-09,311.95028686523,312.41955566406,311.68035888672
2017-10-10,311.55258178711,311.62216186523,310.17620849609
2017-10-11,310.83306884766,310.84201049805,309.22198486328
2017-10-12,309.0260925293,309.18148803711,308.80361938477
2017-10-13,308.47866821289,308.70355224609,307.80740356445
2017-10-16,308.06311035156,308.46237182617,307.31488037109
2017-10-17,307.69946289062,307.98458862305,307.48635864258
2017-10-18,308.09436035156,308.10934448242,307.75939941406
2017-10-19,308.10568237305,308.63327026367,307.46884155273
2017-10-20,307.4690246582,308.07467651367,307.40414428711
2017-10-23,307.78677368164,308.07186889648,307.69592285156
2017-10-24,307.83630371094,309.85894775391,308.02499389648
2017-10-25,309.62713623047,310.36682128906,309.79672241211
2017-10-26,309.6315612793,311.32507324219,309.61877441406
2017-10-27,310.35366821289,311.22750854492,310.26901245117
2017-10-30,310.26773071289,311.82312011719,310.01278686523
2017-10-31,310.96054077148,311.49307250977,310.93490600586
2017-11-01,310.94912719727,311.90087890625,310.99765014648
2017-11-02,310.5798034668,310.75436401367,310.56649780273
2017-11-03,310.70553588867,310.72674560547,310.74365234375
2017-11-06,310.51846313477,311.2978515625,309.14315795898
2017-11-07,310.82415771484,311.38021850586,310.64126586914
2017-11-08,311.09991455078,311.92282104492,311.06741333008
2017-11-09,311.95294189453,311.9606628418,311.54653930664
2017-11-10,311.44302368164,312.33303833008,311.89349365234
2017-11-13,311.61679077148,312.19390869141,311.70318603516
2017-11-14,311.40713500977,311.61547851562,311.74349975586
2017-11-15,311.74923706055,312.19976806641,311.55938720703
2017-11-20,311.47729492188,312.17150878906,312.00109863281
2017-11-21,312.54782104492,313.64855957031,312.16348266602
2017-11-22,313.21731567383,313.38558959961,312.53317260742
2017-11-23,313.23251342773,313.35037231445,312.05917358398
2017-11-24,312.18472290039,312.44570922852,311.77890014648
2017-11-27,311.97299194336,311.82360839844,310.70816040039
2017-11-28,310.76321411133,311.30374145508,310.76251220703
2017-11-29,310.76040649414,311.65814208984,311.0530090332
2017-11-30,311.98831176758,312.67163085938,312.84591674805
2017-12-01,313.05834960938,313.62994384766,313.14102172852
2017-12-04,313.56295776367,313.55978393555,313.560546875
2017-12-05,313.39749145508,314.07501220703,313.4592590332
2017-12-06,313.92733764648,314.49224853516,313.82107543945
2017-12-07,314.20291137695,314.76504516602,314.00564575195
2017-12-08,314.69403076172,314.89358520508,313.77694702148
2017-12-11,313.49310302734,313.99572753906,313.94458007812
2017-12-12,314.50881958008,314.29473876953,313.97317504883
2017-12-13,313.70361328125,314.36163330078,313.80294799805
2017-12-14,314.29537963867,314.19540405273,314.09780883789
2017-12-15,314.25595092773,313.94931030273,313.31921386719
2017-12-18,313.97601318359,314.07766723633,313.40823364258
2017-12-19,313.21368408203,313.11019897461,312.95706176758
2017-12-20,313.00177001953,312.98590087891,312.63314819336
2017-12-21,312.68112182617,312.52682495117,312.33203125
2017-12-22,311.75888061523,311.87896728516,311.47171020508
2017-12-25,311.18618774414,311.55874633789,311.04586791992
2017-12-26,311.14358520508,311.63424682617,311.02270507812
